elapsed_s,power_w,gpu_use_pct,vram_used_mb,vram_total_mb
238.704,89.021,100.0,2146.3828125,32768.0
239.068,94.058,100.0,2158.6484375,32768.0
239.433,96.022,100.0,2165.49609375,32768.0
239.799,95.029,100.0,2177.46875,32768.0
240.16,94.087,100.0,2193.4375,32768.0
240.525,94.033,100.0,2205.4140625,32768.0
240.886,94.047,100.0,2221.40625,32768.0
241.251,94.039,100.0,2237.390625,32768.0
241.617,97.087,100.0,2249.3984375,32768.0
241.985,112.01,100.0,2261.34765625,32768.0
242.368,108.048,100.0,1549.4375,32768.0
242.74,121.057,100.0,1558.01171875,32768.0
243.16,109.017,100.0,1570.01953125,32768.0
243.523,122.099,100.0,1585.9765625,32768.0
243.948,130.099,100.0,1593.98828125,32768.0
244.352,118.096,100.0,1605.9765625,32768.0
244.786,123.03,100.0,1617.97265625,32768.0
245.165,109.027,100.0,1625.97265625,32768.0
245.562,110.027,100.0,1723.30859375,32768.0
245.948,121.074,100.0,1735.28125,32768.0
246.402,131.083,100.0,1743.296875,32768.0
246.839,123.017,100.0,1757.30859375,32768.0
247.22,116.019,100.0,1765.3046875,32768.0
247.616,126.09,100.0,1775.30078125,32768.0
247.996,117.07,100.0,1783.3046875,32768.0
248.362,111.088,100.0,1780.7265625,32768.0
248.747,106.055,100.0,1784.76953125,32768.0
249.139,102.029,100.0,1796.8671875,32768.0
249.509,97.019,100.0,1804.8671875,32768.0
249.88,96.043,100.0,1807.18359375,32768.0
250.251,94.06,100.0,1815.16796875,32768.0
250.62,92.008,100.0,1831.15625,32768.0
250.988,93.054,100.0,1839.19140625,32768.0
251.351,92.014,100.0,1851.1640625,32768.0
251.712,90.054,100.0,1861.16015625,32768.0
252.074,89.088,100.0,1873.16015625,32768.0
252.437,89.073,100.0,1885.16015625,32768.0
252.797,89.015,100.0,1893.16015625,32768.0
253.164,89.091,100.0,1905.1640625,32768.0
253.522,91.07,100.0,1917.16796875,32768.0
253.893,91.082,100.0,1929.16015625,32768.0
254.255,91.007,100.0,1941.15625,32768.0
254.62,95.057,100.0,1953.15625,32768.0
254.993,97.091,100.0,1961.15234375,32768.0
255.358,99.026,100.0,1973.15234375,32768.0
255.724,100.056,100.0,1985.15234375,32768.0
256.085,105.004,100.0,2038.921875,32768.0
256.453,105.061,100.0,2046.90625,32768.0
256.814,103.026,100.0,2058.90234375,32768.0
257.178,102.072,100.0,2070.90234375,32768.0
257.545,99.094,100.0,1790.9765625,32768.0
257.904,98.027,100.0,1802.94921875,32768.0
258.266,96.071,100.0,1814.9375,32768.0
258.637,97.055,100.0,1799.37109375,32768.0
259.011,98.097,100.0,1812.47265625,32768.0
259.368,99.037,100.0,1824.4609375,32768.0
259.732,103.052,100.0,1835.88671875,32768.0
260.099,100.013,100.0,1847.88671875,32768.0
260.464,96.068,100.0,1859.87890625,32768.0
260.84,94.083,100.0,1871.88671875,32768.0
261.205,94.051,100.0,1879.88671875,32768.0
261.567,93.027,100.0,1891.8828125,32768.0
261.942,91.067,100.0,1903.890625,32768.0
262.311,91.02,100.0,1912.07421875,32768.0
262.676,91.015,100.0,1928.0703125,32768.0
263.047,100.085,100.0,1940.08203125,32768.0
263.456,106.037,100.0,1895.9375,32768.0
263.822,103.089,100.0,1904.62109375,32768.0
264.189,103.014,100.0,1916.62109375,32768.0
264.545,101.09,100.0,1926.62109375,32768.0
264.911,102.059,100.0,1938.62890625,32768.0
265.276,101.078,100.0,1946.62109375,32768.0
265.637,100.076,100.0,1958.61328125,32768.0
266.004,100.001,100.0,1962.640625,32768.0
266.364,98.008,100.0,1974.625,32768.0
266.726,99.073,100.0,1982.60546875,32768.0
267.094,118.068,100.0,1994.60546875,32768.0
267.499,129.009,100.0,2002.6015625,32768.0
267.889,139.015,100.0,2010.60546875,32768.0
268.278,145.069,100.0,2022.6015625,32768.0
268.682,149.096,100.0,2034.6015625,32768.0
269.093,153.04,100.0,2042.60546875,32768.0
269.498,155.049,100.0,2113.6484375,32768.0
269.91,156.096,100.0,2157.04296875,32768.0
270.323,157.03,100.0,2165.0390625,32768.0
270.691,148.011,100.0,2173.0390625,32768.0
271.06,131.029,100.0,2187.078125,32768.0
271.422,122.077,100.0,2191.12109375,32768.0
271.782,116.017,100.0,2203.125,32768.0
272.144,111.069,100.0,2195.078125,32768.0
272.518,107.039,100.0,1751.17578125,32768.0
272.913,108.07,100.0,1759.19140625,32768.0
273.287,105.087,100.0,1764.65234375,32768.0
273.648,104.077,100.0,1801.87890625,32768.0
274.011,101.026,100.0,1814.63671875,32768.0
274.376,100.003,100.0,1826.62890625,32768.0
274.743,95.06,100.0,1840.16015625,32768.0
